"screen_name","gender","user_followers_count","post_date","text","text_cleaned","polarity","tweet_length","relevance_score"
"anasnic_","male",7,"2020-11-03T11:02:49Z","Banyak HOAX yang beredar tentang Omnibus Law   Yukkk simak dulu biar kita jadi netizen yg cerdas                "," hoax beredar omnibus law yukkk simak biar netizen yg cerdas ","positive",17,0.11040624
"Chaterinee_08","female",24207,"2020-11-03T11:00:31Z","6  Omnibus Law dlm praktiknya telah diterapkan di berbagai negara utk menciptakan lapangan kerja serta mendukung iklim berusaha Kalahkan Kovid"," omnibus law dlm praktiknya diterapkan negara utk menciptakan lapangan kerja mendukung iklim berusaha kalahkan kovid","positive",21,0.16961354
"Chaterinee_08","female",24207,"2020-11-03T11:00:34Z","7   mencatat ada beberapa yg hrs diluruskan terkait isu yg berkembang  mengenai upah minimum Omnibus Law  upah minimum tidak dihapuskan Kalahkan Kovid"," mencatat yg hrs diluruskan terkait isu yg berkembang upah minimum omnibus law upah minimum dihapuskan kalahkan kovid","negative",24,0.12449946
"FitriaLilla","female",12,"2020-11-03T11:01:53Z","Gubes UGM sebut Omnibus Law tangani krisis pandemi Covid19   Bersatu Kalahkan Kovid ","gubes ugm omnibus law tangani krisis pandemi covid bersatu kalahkan kovid ","positive",12,0.12059656
"Chaterinee_08","female",24207,"2020-11-03T11:02:09Z","1  Menteri Agraria dan Tata Ruang Sofyan Djalil yakin dgn adanya Omnibus Law UU Ciptaker maka segala hambatan perizinan dpt diatasi Kalahkan Kovid"," menteri agraria tata ruang sofyan djalil dgn omnibus law uu ciptaker hambatan perizinan dpt diatasi kalahkan kovid","positive",24,0.13607324
"Chaterinee_08","female",24207,"2020-11-03T11:02:25Z","1  Pakar hukum tata negara  Prof  Romli Atmasasita menyambut baik lahirnya Omnibus Law UU Cipta Kerja Kalahkan Kovid"," pakar hukum tata negara prof romli atmasasita menyambut lahirnya omnibus law uu cipta kerja kalahkan kovid","positive",19,0.19579788
"Ningsihiskanda2","female",425,"2020-11-03T11:00:26Z","Cari manager yg bisa kelola negara terus kita gaji   gimana takyat dewan direksinya kalo g becus langsung pecat       ","cari manager yg kelola negara gaji gimana takyat dewan direksinya kalo g becus langsung pecat ","negative",17,0.00885186
"LinofPermana","female",11,"2020-11-03T11:02:06Z","Itu akan terlihat lebih bagus jika perbaikan dilakukan  UU Omnibus law akan tetap di sahkan namun akan ada perbaikan  Laksanakan "," bagus perbaikan uu omnibus law sahkan perbaikan laksanakan ","positive",20,0.10730192
"FitriaLilla","female",12,"2020-11-03T11:01:10Z","Omnibus Law Ciptakerja wujudkan efiensi kebijakan   Bersatu Kalahkan Kovid ","omnibus law ciptakerja wujudkan efiensi kebijakan bersatu kalahkan kovid ","negative",10,0.12113645
"eON6ncCLo8mBnF3","female",158,"2020-11-03T11:04:39Z","Presiden Jokowi sahkan Omnibus Law    Presiden  UU Cipta Kerja RESMI BERLAKU Kalahkan Kovid ","presiden jokowi sahkan omnibus law presiden uu cipta kerja resmi berlaku kalahkan kovid ","positive",17,0.19778873
"BotakPahlawan","male",92,"2020-11-03T11:04:40Z","Peneliti INDEF  UU Cipta Kerja Omnibus Law beri kemudahan perizinan perusahaan startup startup khususnya bidang ekonomi digital ","peneliti indef uu cipta kerja omnibus law kemudahan perizinan perusahaan startup startup bidang ekonomi digital ","positive",18,0.1844266
"Chaterinee_08","female",24207,"2020-11-03T11:04:41Z","Presiden  telah resmi menandatangani Omnibus Law UU Cipta Kerja dari UU Cipta Kerja dgn 1 187 halaman ini pun telah resmi diunggah ke situs resmi pemerintah yakni  Kalahkan Kovid ","presiden resmi menandatangani omnibus law uu cipta kerja uu cipta kerja dgn halaman resmi diunggah situs resmi pemerintah kalahkan kovid ","negative",30,0.28429388
"mbaupeh","female",2466,"2020-11-03T11:04:43Z","yakin ga yakin HRS ini bisa balik"," ga hrs ","negative",7,0
"der_ydi","female",532,"2020-11-03T11:05:40Z","Presiden Jokowi resmi meneken UU Cipta Kerja  Namun  berdasarkan penelusuran Tempo  masih ada salah ketik alias typo dalam omnibus law berjumlah 1 187 halaman ini   ","presiden jokowi resmi meneken uu cipta kerja berdasarkan penelusuran tempo salah ketik alias typo omnibus law halaman ","negative",24,0.23095784
"DewiK74166347","female",2,"2020-11-03T11:05:40Z"," Focus di Omnibus law yg acakadut hai     Malu2in  aja   tdk ada koordinasi yg bagus   lagipula kenapa harus terburu2 sih    membahas banyak pasal2 yg berimbas ke segala aspek kehidupan masy n negara   setiap pasal pikir baik2 apa akibatnya     semakin tdk simpatik  "," focus omnibus law yg acakadut hai maluin aja tdk koordinasi yg bagus lagipula terburu sih membahas pasal yg berimbas aspek kehidupan masy n negara pasal pikir akibatnya tdk simpatik ","positive",36,0.11699736
"raffvckk","male",71,"2020-11-03T11:04:49Z","Presiden Jokowi resmi meneken UU Cipta Kerja  Namun  berdasarkan penelusuran Tempo  masih ada salah ketik alias typo dalam omnibus law berjumlah 1 187 halaman ini   ","presiden jokowi resmi meneken uu cipta kerja berdasarkan penelusuran tempo salah ketik alias typo omnibus law halaman ","negative",24,0.23095784
"temansekawan_","female",712,"2020-11-03T11:04:54Z","Gkpp typo dikit  Maklum terlalu bnyk tekanan soalnya     ","gkpp typo dikit maklum bnyk tekanan ","negative",8,0.00115851
"AzizahAuli4","female",22,"2020-11-03T11:04:12Z","Berantas mafia dengan Omnibus Law  Bersatu Kalahkan Kovid ","berantas mafia omnibus law bersatu kalahkan kovid ","positive",9,0.120889
"bangdh0n","male",124,"2020-11-03T11:04:13Z","Kok bisa Omnibus Law Ciptaker buat mafia birokrasi kalang kabut  nih manfaat yang hebat dari Omnibus Law Ciptaker yang buat mafia birokrasi kalang kabut karna merasa lahan nya dicabut "," omnibus law ciptaker mafia birokrasi kalang kabut nih manfaat hebat omnibus law ciptaker mafia birokrasi kalang kabut karna lahan nya dicabut ","positive",31,0.24337518
"DSutiyanti","female",9622,"2020-11-03T11:05:30Z","Selama ini Indonesia berada di peringkat pertama birokrasi terumit di dunia Omnibus Law reformasi struktural dilakukan pemerintah utk membenahi regulasi dan birokrasi yg menghambat pertumbuhan ekonomi Kalahkan Kovid "," indonesia peringkat birokrasi terumit dunia omnibus law reformasi struktural pemerintah utk membenahi regulasi birokrasi yg menghambat pertumbuhan ekonomi kalahkan kovid ","positive",31,0.14915416
"Kaleyo10","female",43,"2020-11-03T11:04:29Z","Kok bisa Omnibus Law Ciptaker buat mafia birokrasi kalang kabut  nih manfaat yang hebat dari Omnibus Law Ciptaker yang buat mafia birokrasi kalang kabut karna merasa lahan nya dicabut "," omnibus law ciptaker mafia birokrasi kalang kabut nih manfaat hebat omnibus law ciptaker mafia birokrasi kalang kabut karna lahan nya dicabut ","positive",31,0.24337518
"Kaleyo10","female",43,"2020-11-03T11:04:32Z","Peneliti INDEF  UU Cipta Kerja Omnibus Law beri kemudahan perizinan perusahaan startup startup khususnya bidang ekonomi digital ","peneliti indef uu cipta kerja omnibus law kemudahan perizinan perusahaan startup startup bidang ekonomi digital ","positive",18,0.1844266
"zakiamift","female",62,"2020-11-03T11:04:20Z"," Ini say     "," say ","negative",2,2.25e-05
"AchmadFikriHaq2","male",3,"2020-11-03T11:11:47Z"," lu juga harus perbagus kualitasmu diakar rumput  jangan bahas ukm saja  sekan akan esensi omnibus law ini hanya untuk ukm saja   cobalah anda fahami apa keinginan masyarakat Indonesia itu sendiri  Omnibus g bicara ukm tapi semua sektor "," lu perbagus kualitasmu diakar rumput bahas ukm sekan esensi omnibus law ukm cobalah fahami masyarakat indonesia omnibus g bicara ukm sektor ","negative",36,0.1723242
"AndrianSoen","male",609,"2020-11-03T11:10:12Z","omnibus law adalah skandal memalukan yg terjadi di negara yg mendaku negara hukum  anda  sebagai profesor hukum yg mewakili wajah rejim ini  mengapa tak merasa malu atas buruknya kualitas drafting uu tsb  ","omnibus law skandal memalukan yg negara yg mendaku negara hukum profesor hukum yg mewakili wajah rejim malu buruknya kualitas drafting uu tsb ","negative",33,0.13981867
"kretekfillter","male",108,"2020-11-03T11:09:59Z","      Mending demit sih  malem2 kerja jadi 1000 candi doi malem2 ngesahin omnibus law  mana banyak pasal yang salah lagi  literasi nya buruk doi mah"," mending demit sih malem kerja candi doi malem ngesahin omnibus law pasal salah literasi nya buruk doi mah","negative",23,0.14757952
"BotakPahlawan","male",92,"2020-11-03T11:11:31Z"," Simak infografis fakta Omnibus Law ini yuk dengan data dan bukan kabar hoax yang mencerdai akal sehat "," simak infografis fakta omnibus law yuk data kabar hoax mencerdai akal sehat ","negative",17,0.11097989
"itedjo6","male",863,"2020-11-03T11:10:49Z","Apa salah bangsa ku ini ataukah ALLAH menguji rakyat Indonesia agar tidak salah lah lagi Dan bener2 mendapatkan Presiden yg amanah"," salah bangsa ku allah menguji rakyat indonesia salah bener presiden yg amanah","negative",19,0.03237055
"Paulus_willy","male",4357,"2020-11-03T11:11:08Z","1  Pakar hukum tata negara  Prof  Romli Atmasasita menyambut baik lahirnya Omnibus Law UU Cipta Kerja Kalahkan Kovid"," pakar hukum tata negara prof romli atmasasita menyambut lahirnya omnibus law uu cipta kerja kalahkan kovid","positive",19,0.19579788
"hankyudha","male",705,"2020-11-03T11:10:15Z"," Gausa nepatin tapi begitu lulus ketemu omnibus law hiya"," gausa nepatin lulus ketemu omnibus law hiya","negative",9,0.10628965
"tlthcikah","female",43,"2020-11-03T11:12:32Z","Orang g1l4 kan emang   ","orang gl emang ","negative",4,0.00114725
"ghanieierfan","male",33712,"2020-11-03T11:16:26Z"," UU yg di buat mkin bermasalah setelah   UU KPK UU MK UU Minerba UU Covid UU Omnibus Law membuat dn bersekongkol unt kepentingan mereka dn kelompoknya  Dr 5 UU yg sdh d sahkan ini  ad ngk yg berpihak kpd Rakyat  Btp Bangsa ini mkin saja di keruk kekayaannya    "," uu yg mkin bermasalah uu kpk uu mk uu minerba uu covid uu omnibus law dn bersekongkol unt kepentingan dn kelompoknya dr uu yg sdh d sahkan ad ngk yg berpihak kpd rakyat btp bangsa mkin keruk kekayaannya ","negative",47,0.11451166
"unang_sunarno","male",712,"2020-11-03T11:16:41Z","Ini lho mas  mba  om  tante  Akademisi aja  pada ikut Menolak Omnibus Law Ciptaker  masa kamu diem2 aja  Ayoklah  budalkeun  Kita Turun kejalan lagi tgl 10 17 Nov 2020        "," lho mas mba om tante akademisi aja menolak omnibus law ciptaker diem aja ayoklah budalkeun turun kejalan tgl nov ","negative",31,0.12066406
"Heru_Catur","male",1709,"2020-11-03T11:17:49Z","Serikat pekerja Indonesia hari ini resmi mendaftarkan gugatan uji materi Undang Undang Cipta Kerja Omnibus Law kepada Mahkama Konstitusi  Hal ini dikonfirmasi oleh Presiden Konfederasi Serikat Pekerja Indonesia  Said Iqbal  di   ","serikat pekerja indonesia resmi mendaftarkan gugatan uji materi undang undang cipta kerja omnibus law mahkama konstitusi dikonfirmasi presiden konfederasi serikat pekerja indonesia said iqbal ","negative",30,0.21833804
"350Indonesia","",2436,"2020-11-03T11:16:57Z","Setelah drama perubahan halaman dan pasal dalam beragam versi Omnibus Law  hari ini kita mendapat kabar Undang undang ugal ugalan itu disahkan Presiden namun masih ada salah eja dan kekonyolan lainnya     "," drama perubahan halaman pasal beragam versi omnibus law kabar undang undang ugal ugalan disahkan presiden salah eja kekonyolan ","positive",33,0.14418274
"Aliasliem2","male",101,"2020-11-03T11:16:32Z","Pak  adalah Presiden terkuat selama 22 tahun  Beliau hanyalah tukang kayu yg Kurus   Pepo yang Jendral brrti LEMAH gtu         Badan memang gak menjadi tolak ukur org itu kuat atw lemah     Kalahkan Kovid"," presiden terkuat beliau tukang kayu yg kurus pepo jendral brrti lemah gtu badan gak tolak ukur org kuat atw lemah kalahkan kovid","negative",35,0.03774688
"Werkudara87","female",15,"2020-11-03T11:17:02Z"," UU yg di buat mkin bermasalah setelah   UU KPK UU MK UU Minerba UU Covid UU Omnibus Law membuat dn bersekongkol unt kepentingan mereka dn kelompoknya  Dr 5 UU yg sdh d sahkan ini  ad ngk yg berpihak kpd Rakyat  Btp Bangsa ini mkin saja di keruk kekayaannya    "," uu yg mkin bermasalah uu kpk uu mk uu minerba uu covid uu omnibus law dn bersekongkol unt kepentingan dn kelompoknya dr uu yg sdh d sahkan ad ngk yg berpihak kpd rakyat btp bangsa mkin keruk kekayaannya ","negative",47,0.11451166
"bmbgst","male",780,"2020-11-03T11:17:54Z","omnibus law adalah skandal memalukan yg terjadi di negara yg mendaku negara hukum  anda  sebagai profesor hukum yg mewakili wajah rejim ini  mengapa tak merasa malu atas buruknya kualitas drafting uu tsb  ","omnibus law skandal memalukan yg negara yg mendaku negara hukum profesor hukum yg mewakili wajah rejim malu buruknya kualitas drafting uu tsb ","negative",33,0.13981867
"rizkyabbar","male",324,"2020-11-03T11:17:37Z","Presiden Jokowi resmi meneken UU Cipta Kerja  Namun  berdasarkan penelusuran Tempo  masih ada salah ketik alias typo dalam omnibus law berjumlah 1 187 halaman ini   ","presiden jokowi resmi meneken uu cipta kerja berdasarkan penelusuran tempo salah ketik alias typo omnibus law halaman ","negative",24,0.23095784
"sadtember188","female",10,"2020-11-03T11:17:27Z","Presiden Jokowi resmi meneken UU Cipta Kerja  Namun  berdasarkan penelusuran Tempo  masih ada salah ketik alias typo dalam omnibus law berjumlah 1 187 halaman ini   ","presiden jokowi resmi meneken uu cipta kerja berdasarkan penelusuran tempo salah ketik alias typo omnibus law halaman ","negative",24,0.23095784
"350EastAsia","female",2482,"2020-11-03T11:22:10Z","Setelah drama perubahan halaman dan pasal dalam beragam versi Omnibus Law  hari ini kita mendapat kabar Undang undang ugal ugalan itu disahkan Presiden namun masih ada salah eja dan kekonyolan lainnya     "," drama perubahan halaman pasal beragam versi omnibus law kabar undang undang ugal ugalan disahkan presiden salah eja kekonyolan ","positive",33,0.14418274
"Derkyradiada","male",23,"2020-11-03T11:22:12Z","Kabar terbaru  Jokowi resmi menandatangani omnibus law UU Cipta Kerja pada Senin  2 11   Peraturan itu bernomor UU Nomor 11 Tahun 2020  Tebalnya 1 187 halaman ","kabar terbaru jokowi resmi menandatangani omnibus law uu cipta kerja senin peraturan bernomor uu nomor tebalnya halaman ","negative",21,0.22699871
"akuboykepalsu","male",80,"2020-11-03T11:23:20Z","Bau baunya yang ngerjain omnibus law  mamang mamang joki skripsi nih     ","bau baunya ngerjain omnibus law mamang mamang joki skripsi nih ","negative",11,0.10706575
"fiddsar","female",259,"2020-11-03T11:23:25Z","Kepo sendiri sm apa yg akan gue temuin di undang2 yg baru di tanda tangan presiden ini     udah ditandatangan masa masih nemuin typo m  lolos pula di kemens3tn3g haha  ","kepo sm yg gue temuin undang yg tanda tangan presiden udah ditandatangan nemuin typo m lolos kemenstng haha ","negative",28,0.01982948
"MilyECS","female",2631,"2020-11-03T11:24:17Z"," Buktinyaa  stelah ad omnibus law   langsung ada 7perusahaan yang relokasi ke Indonesia   Negara kita yang biasanya beli dri luar sekarang mreka yang bangun dinegara kitaa    itu baru 7   nanti pasti makin banyak   negara kita keuangannya makin stabil and makin kuad  "," buktinyaa stelah ad omnibus law langsung perusahaan relokasi indonesia negara beli dri mreka bangun dinegara kitaa negara keuangannya stabil and kuad ","positive",37,0.12961714
"ifanibrahim24","male",170,"2020-11-03T11:21:58Z","Ini lho mas  mba  om  tante  Akademisi aja  pada ikut Menolak Omnibus Law Ciptaker  masa kamu diem2 aja  Ayoklah  budalkeun  Kita Turun kejalan lagi tgl 10 17 Nov 2020        "," lho mas mba om tante akademisi aja menolak omnibus law ciptaker diem aja ayoklah budalkeun turun kejalan tgl nov ","negative",31,0.12066406
"Chaterinee_08","female",24208,"2020-11-03T11:22:54Z","Salah satu cara utk menyediakan lapangan pekerjaan sebanyak  nya adalah dgn menarik investasi baik dalam maupun luar negeri   adanya UU Ciptaker ini bisa menghapus dan menyederhanakan UU yg mempersulit investasi    ","salah utk menyediakan lapangan pekerjaan nya dgn menarik investasi negeri uu ciptaker menghapus menyederhanakan uu yg mempersulit investasi ","positive",31,0.02802898
"buzzerbalaikont","female",997,"2020-11-03T11:22:39Z","SJW AktifisRp  amp  KadrunRp teriak2 Tolak OBL diframing  sebagai Kitab Oligarkhi padahal 7an OBL itu justru memberangus Oligarkhi  amp    Lo teriak   Turunkan Jokowi   Kampret  Setingan Lo sudah terbaca Nyet ","sjw aktifisrp amp kadrunrp teriak tolak obl diframing kitab oligarkhi an obl memberangus oligarkhi amp lo teriak turunkan jokowi kampret setingan lo terbaca nyet ","negative",33,0.06084944
"Hokage_87","male",136,"2020-11-03T11:21:06Z","Oiii sok gaya lu protes Omnibus Law udah baca belum   ngerti belum  yang tanda tangan udah baca ama ngerti belum       don t read what I sign             ","oiii sok gaya lu protes omnibus law udah baca ngerti tanda tangan udah baca ama ngerti don t read what i sign ","negative",28,0.11129484
"sabdokinaseh","female",26,"2020-11-03T11:23:53Z","Masak satrio piningit cuman duduk manis                              ","masak satrio piningit cuman duduk manis ","positive",6,0.00051739
"awsmmyday","male",7,"2020-11-03T11:24:02Z","Mau bahas omnibus law tapi aku masih di bawah umur   "," bahas omnibus law umur ","negative",10,0.10635712
